time_s,power_W
0.100,201.527
0.201,198.688
0.302,200.955
0.403,199.556
0.504,200.799
0.604,199.634
0.705,201.955
0.806,200.047
0.906,199.047
1.007,211.559
1.107,316.369
1.208,306.773
1.308,316.241
1.409,311.031
1.509,322.896
1.609,316.155
1.710,332.607
1.810,321.380
1.910,327.557
2.011,327.786
2.111,326.958
2.211,327.779
2.312,327.605
2.412,326.164
2.512,332.845
2.612,328.065
2.713,331.699
2.813,324.051
2.914,329.925
3.014,332.024
3.114,327.368
3.215,333.628
3.315,329.226
3.416,320.736
3.516,332.298
3.617,320.360
3.718,334.486
3.818,328.990
3.918,330.913
4.019,327.746
4.119,332.987
4.220,328.115
4.320,333.927
4.421,328.611
4.521,332.348
4.621,332.192
4.722,329.009
4.823,327.293
4.923,327.576
5.023,329.004
5.124,335.698
5.225,317.568
5.325,343.933
5.425,332.156
5.526,330.059
5.626,337.168
5.727,331.959
5.827,327.685
5.927,328.105
6.028,330.016
6.128,327.361
6.228,328.648
6.329,328.892
6.429,331.977
6.530,335.163
6.630,327.694
6.730,335.998
6.831,329.163
6.931,333.178
7.031,328.636
7.132,334.233
7.232,327.351
7.333,335.185
7.434,323.982
7.535,337.307
7.635,329.748
7.735,331.010
7.836,334.978
7.937,327.305
8.037,338.145
8.138,327.449
8.238,333.573
8.339,326.579
8.440,330.658
8.540,335.467
8.640,322.911
8.741,343.260
8.841,324.111
8.942,327.804
9.042,336.260
9.142,335.392
9.243,329.138
9.343,330.554
9.444,336.661
9.544,329.854
9.645,320.775
9.746,336.757
9.846,329.640
9.947,337.105
10.047,344.671
10.148,336.176
10.248,345.167
10.348,325.019
10.449,335.363
10.549,326.506
10.649,327.981
10.750,334.194
10.850,331.038
10.950,322.804
11.050,334.480
11.151,331.258
11.251,325.926
11.352,331.805
11.452,330.143
11.553,331.130
11.653,327.631
11.754,329.948
11.854,332.135
11.954,330.735
12.055,329.216
12.155,332.513
12.256,324.401
12.356,331.694
12.456,334.823
12.557,320.070
12.657,335.193
12.758,330.861
12.858,333.924
12.958,326.773
13.059,321.436
13.159,333.878
13.260,338.543
13.361,328.528
13.461,332.841
13.562,328.132
13.662,334.149
13.762,329.091
13.863,334.678
13.963,332.770
14.064,331.527
14.164,326.409
14.265,328.813
14.365,328.486
14.465,329.409
14.566,329.868
14.666,329.819
14.767,329.026
14.867,330.145
14.967,332.490
15.068,324.806
15.168,322.937
15.268,320.295
15.369,331.456
15.469,325.658
15.570,323.643
15.670,334.494
15.771,340.455
15.871,322.497
15.971,329.416
16.072,261.425
16.172,291.627
16.272,312.569
16.372,298.440
16.473,304.607
16.573,300.720
16.673,297.569
16.773,287.600
16.874,285.457
16.974,288.833
17.074,264.764
17.174,270.416
17.275,269.214
17.375,244.783
17.476,231.816
17.576,234.713
17.676,226.088
17.777,205.453
17.877,203.908
17.978,206.807
18.079,205.101
18.180,204.781
18.280,206.160
18.381,208.666
18.481,201.834
18.582,207.636
18.683,204.629
18.784,201.379
18.885,203.109
18.985,206.851
19.086,209.009
19.186,203.460
19.287,202.573
19.387,208.192
19.487,206.210
19.588,203.497
19.688,207.144
19.789,202.377
19.890,210.305
19.990,204.429
20.090,202.774
20.190,210.141
20.291,203.046
20.391,207.819
20.492,204.970
20.592,208.448
20.692,202.469
20.793,210.373
20.893,202.781
20.994,204.188
21.094,203.913
21.194,205.873
21.295,204.912
21.395,205.109
21.496,202.157
21.596,207.564
21.696,207.982
21.797,204.543
21.897,204.291
21.998,204.103
22.098,205.847
22.199,201.886
22.299,209.315
22.399,203.962
22.500,201.098
22.601,208.160
22.701,204.153
22.801,207.011
22.902,203.624
23.002,207.495
23.103,205.041
23.203,206.341
23.304,203.117
23.404,203.818
23.505,201.380
23.605,206.902
23.706,202.089
23.806,205.396
23.907,201.386
24.007,206.256
24.108,205.558
