time_s,power_W
0.100,193.832
0.201,196.422
0.302,196.390
0.403,195.122
0.503,197.352
0.604,196.609
0.705,195.015
0.806,195.945
0.907,195.271
1.007,197.096
1.108,218.398
1.208,217.932
1.308,224.287
1.409,214.636
1.509,219.610
1.609,225.940
1.709,216.156
1.810,220.740
1.910,215.227
2.010,218.735
2.110,219.493
2.211,222.375
2.311,219.997
2.411,223.619
2.511,221.433
2.611,218.139
2.712,223.204
2.812,219.015
2.912,222.267
3.013,220.618
3.113,220.434
3.213,219.287
3.313,221.578
3.414,223.281
3.514,225.041
3.614,217.536
3.714,217.893
3.815,223.887
3.915,217.907
4.016,221.311
4.116,221.517
4.217,211.282
4.317,220.826
4.417,214.884
4.518,223.124
4.618,225.085
4.718,216.125
4.819,218.220
4.919,224.538
5.020,215.950
5.120,219.681
5.220,216.888
5.321,219.315
5.421,212.121
5.522,223.223
5.622,219.784
5.723,216.505
5.823,216.742
5.923,221.883
6.024,211.130
6.124,221.247
6.224,216.844
6.325,216.981
6.425,216.660
6.526,220.543
6.626,220.704
6.726,216.277
6.827,220.540
6.927,219.189
7.028,219.305
7.128,211.700
7.228,224.541
7.329,209.086
7.429,226.738
7.530,216.618
7.630,209.839
7.730,226.901
7.831,214.600
7.931,220.496
8.031,209.754
8.132,228.917
8.233,215.172
8.333,226.945
8.433,210.098
8.533,222.348
8.633,221.600
8.734,221.351
8.834,213.895
8.934,224.880
9.034,212.748
9.135,225.325
9.235,215.055
9.335,214.829
9.436,220.295
9.536,215.403
9.636,222.510
9.736,217.766
9.837,214.266
9.937,224.170
10.037,215.815
10.138,216.633
10.238,222.552
10.339,211.726
10.439,225.549
10.539,213.833
10.640,220.941
10.740,221.733
10.841,210.928
10.941,217.005
11.042,221.575
11.143,209.495
11.243,220.106
11.344,220.841
11.445,214.835
11.545,217.411
11.646,222.855
11.747,215.467
11.847,218.977
11.948,221.633
12.048,213.998
12.149,211.783
12.249,222.924
12.350,215.140
12.450,219.986
12.551,217.862
12.652,215.001
12.753,222.476
12.853,216.638
12.954,223.570
13.055,214.253
13.155,212.000
13.256,225.210
13.356,219.327
13.456,216.972
13.557,217.496
13.657,220.085
13.758,214.656
13.858,219.069
13.959,218.083
14.059,222.923
14.160,216.213
14.260,222.102
14.360,210.879
14.461,224.053
14.561,219.811
14.661,216.539
14.762,213.426
14.862,227.557
14.963,214.605
15.063,220.982
15.163,222.255
15.264,219.170
15.364,216.507
15.464,226.036
15.565,221.551
15.665,212.377
15.765,224.120
15.865,218.870
15.966,214.323
16.066,225.448
16.166,211.146
16.266,223.949
16.366,215.345
16.467,220.951
16.567,221.809
16.668,219.743
16.769,214.737
16.869,219.557
16.970,220.359
17.070,216.664
