18.739,8131361.10717228,8141352.8802006,2137642.50304851,1.16044267932792,0.967215285512554
18.839,8144230.48292417,8141372.0004139,2127378.12764343,1.15932106518494,0.967514382617351
18.939,8117829.68551869,8141215.57364983,2148327.05076203,1.16161824135475,0.966901802305401
19.039,8149681.36293195,8141271.82453377,2122980.55371781,1.15884494374504,0.967641348334655
19.139,8116766.39233564,8141108.99834281,2149138.03777425,1.16171045459805,0.966877212107188
19.24,8124701.99115296,8140998.89558965,2142835.02783239,1.16102167812769,0.967060885832617
19.34,8117222.12261085,8140840.91097032,2148707.69186643,1.16167093463663,0.966887750763565
19.44,8143202.69640096,8140856.60383884,2128066.19398348,1.15941076922434,0.967490461540177
19.54,8142900.78028923,8140870.18635647,2128311.34055885,1.15943711586528,0.967483435769259
19.64,8134063.54512524,8140824.95967139,2135353.52155742,1.16020744146236,0.967278015610036
19.741,8139542.26955262,8140816.35190326,2130982.07505782,1.15973006542052,0.967405315887861
19.841,8160053.20111966,8140944.17102755,2114541.32542063,1.15793723923447,0.967883402870808
19.941,8152780.61255173,8141022.81818922,2120424.37471907,1.15857394972392,0.967713613406955
20.041,8160539.96675862,8141152.49976081,2114202.19341521,1.15789458276818,0.967894777928485
20.141,8142886.4027795,8141164.02066857,2128399.66367368,1.15943837046723,0.967483101208739
20.242,8146278.10347051,8141198.33982196,2125692.18258335,1.15914228440711,0.967562057491437
20.342,8141894.23341381,8141202.96368258,2129203.53332995,1.15952493800175,0.967460016532866
20.442,8131130.41743395,8141136.03671203,2137768.99155079,1.16046275295912,0.967209932544235
20.542,8141469.97215062,8141138.25554397,2129525.86489919,1.15956194875927,0.967450146997528
20.642,8131072.742992,8141071.37530878,2137797.86591789,1.16046777136692,0.967208594302156
20.743,8132334.18808086,8141012.74253331,2136779.24541751,1.16035799369632,0.967237868347647
20.843,8133379.09437255,8140962.02080585,2135934.40706678,1.16026703505497,0.967262123985341
20.943,8136980.19647066,8140935.56359897,2133058.1403729,1.15995338456756,0.967345764115317
21.044,8140686.0525727,8140933.88920152,2130099.03620731,1.15963032456552,0.967431913449194
