time_s,power_W
0.100,200.685
0.201,200.167
0.302,203.681
0.402,195.715
0.503,203.209
0.604,197.701
0.704,202.796
0.805,194.367
0.905,204.012
1.006,211.011
1.107,329.594
1.207,319.779
1.307,323.427
1.408,319.804
1.508,325.866
1.609,321.237
1.709,319.150
1.810,321.602
1.910,313.408
2.011,317.218
2.111,313.842
2.212,319.459
2.312,315.354
2.413,326.403
2.513,319.801
2.613,320.996
2.714,318.972
2.814,324.597
2.914,319.727
3.014,322.344
3.115,321.698
3.215,320.928
3.315,322.753
3.416,324.671
3.516,318.246
3.616,319.275
3.717,314.643
3.817,317.474
3.917,309.825
4.018,313.870
4.118,320.076
4.219,321.891
4.319,322.432
4.419,318.027
4.520,312.005
4.620,315.296
4.720,326.266
4.821,317.451
4.921,317.156
5.022,323.099
5.122,319.194
5.223,321.131
5.323,318.634
5.423,319.218
5.524,317.496
5.624,323.228
5.725,315.933
5.825,320.354
5.925,317.558
6.026,321.929
6.126,323.721
6.227,323.265
6.327,309.545
6.427,314.109
6.528,312.305
6.628,328.519
6.729,324.311
6.829,321.052
6.930,326.469
7.030,320.785
7.130,321.377
7.231,318.525
7.331,322.888
7.431,322.389
7.532,318.010
7.632,321.018
7.732,319.618
7.833,322.469
7.933,321.265
8.033,320.510
8.134,323.583
8.234,322.541
8.334,320.231
8.435,325.868
8.535,325.322
8.635,325.263
8.736,320.980
8.836,317.059
8.936,322.169
9.036,318.842
9.137,328.427
9.237,323.508
9.338,314.879
9.438,316.833
9.538,319.195
9.639,320.521
9.739,323.502
9.840,321.950
9.940,316.864
10.040,316.919
10.140,314.455
10.241,320.807
10.341,318.913
10.441,319.373
10.542,320.192
10.642,320.729
10.742,323.793
10.842,317.182
10.943,324.546
11.043,327.358
11.143,323.130
11.243,322.345
11.344,320.321
11.444,320.611
11.544,320.566
11.644,319.336
11.745,317.447
11.845,321.915
11.945,317.579
12.046,319.318
12.146,320.447
12.246,315.215
12.347,320.427
12.447,317.760
12.547,321.751
12.648,307.523
12.748,308.964
12.848,318.812
12.949,320.571
13.049,321.024
