time_s,power_W
0.101,206.649
0.201,203.983
0.302,208.955
0.402,195.639
0.503,205.336
0.603,205.570
0.704,203.916
0.804,206.072
0.905,203.701
1.006,198.578
1.106,201.897
1.206,260.938
1.307,217.999
1.407,213.805
1.507,193.271
1.608,253.582
1.708,213.243
1.809,236.815
1.909,211.556
2.009,235.761
2.110,212.553
2.210,236.201
2.311,184.230
2.411,254.030
2.512,219.609
2.613,183.445
2.713,250.859
2.813,246.396
2.914,213.355
3.015,197.434
3.116,249.098
3.216,200.992
3.317,239.029
3.417,217.391
3.518,222.201
3.618,225.719
3.719,236.869
3.819,227.568
3.919,206.150
4.020,217.901
4.121,214.427
4.221,225.003
4.322,231.813
4.422,216.233
4.523,235.044
4.623,200.876
4.724,220.295
4.824,219.316
4.925,254.186
5.025,231.967
5.125,216.885
5.226,197.271
5.326,217.744
5.426,226.186
5.527,241.272
5.627,244.159
5.728,212.835
5.828,214.218
5.929,227.986
6.029,206.598
6.130,234.046
6.231,223.410
6.331,244.487
6.431,213.474
6.532,192.900
6.633,246.251
6.733,230.759
6.833,194.711
6.934,237.784
7.034,230.174
7.135,217.675
7.235,229.244
7.336,228.566
7.436,206.769
7.537,215.524
7.637,219.582
7.738,219.771
7.838,222.155
7.938,209.607
8.039,266.740
8.139,225.996
8.239,223.667
8.340,212.187
8.440,207.262
8.540,236.830
8.641,239.617
8.741,245.983
8.842,198.935
8.942,234.944
9.043,221.983
9.143,238.345
9.244,203.976
9.344,246.629
9.444,161.166
9.545,261.081
9.645,220.813
9.745,198.452
9.846,269.486
9.947,181.293
10.047,236.288
10.147,264.938
10.248,211.145
10.348,218.967
10.448,226.962
10.548,195.699
10.649,254.626
10.749,200.468
10.850,259.039
10.950,201.807
11.051,229.878
11.151,247.761
11.252,186.789
11.353,265.274
11.453,216.855
11.554,220.526
11.655,198.409
11.755,256.342
11.855,214.321
11.956,243.114
12.056,211.053
12.156,227.974
12.257,225.258
12.357,174.759
12.458,250.968
12.558,222.487
12.658,254.016
12.758,202.419
12.859,237.256
12.960,224.674
13.060,218.255
13.161,220.207
13.262,271.727
13.362,221.642
13.462,177.218
13.563,227.260
13.663,261.437
13.763,206.237
13.864,218.986
13.964,220.852
14.065,240.427
14.165,234.368
14.266,213.207
14.367,206.398
14.467,249.369
14.567,229.488
14.668,209.701
14.768,230.332
14.868,203.604
14.969,260.106
15.069,186.653
15.169,260.562
15.270,193.631
15.370,253.759
15.471,238.291
15.571,214.833
15.672,213.031
15.772,196.016
15.873,213.577
15.973,225.475
16.073,228.793
16.174,205.915
16.274,277.822
16.375,246.616
16.475,204.122
16.575,239.096
16.676,228.010
16.776,226.387
16.876,211.199
16.977,178.653
17.078,259.266
17.178,210.714
17.278,255.229
17.379,225.265
17.479,227.367
17.579,211.911
17.680,235.700
17.780,185.625
17.881,208.865
17.981,288.239
18.081,241.794
18.182,226.303
18.282,243.150
18.382,218.665
18.482,178.844
18.583,265.744
18.683,229.579
18.784,210.512
18.884,252.464
18.984,216.313
19.084,238.067
19.185,188.793
19.285,267.654
19.386,203.766
19.486,240.333
19.587,241.056
19.687,168.420
19.787,294.435
19.888,183.147
19.988,259.129
20.089,227.203
20.189,200.674
20.289,264.110
20.390,203.528
20.490,248.694
20.590,204.760
20.690,248.528
20.791,174.309
20.891,216.276
20.991,274.755
21.092,213.302
21.192,252.523
21.292,209.676
21.392,240.486
21.493,180.706
21.593,272.495
21.694,186.075
21.794,227.202
21.894,254.052
21.994,267.780
22.095,179.015
22.195,268.446
22.296,194.293
22.396,154.329
22.497,305.362
22.597,183.938
22.697,281.138
22.798,262.226
22.898,180.830
22.999,228.243
23.099,251.143
23.199,212.889
23.299,233.685
23.400,261.290
23.500,232.610
23.600,222.520
23.701,189.674
23.802,245.298
23.902,211.061
24.002,224.926
24.103,219.135
24.203,267.987
24.303,198.955
24.404,267.369
24.504,181.657
24.605,253.369
24.705,211.995
24.805,260.779
24.905,225.787
25.006,211.014
25.106,212.391
25.206,253.612
25.307,208.444
25.407,250.887
25.507,213.958
25.608,175.307
25.708,284.260
25.808,346.415
25.909,442.023
26.009,440.306
26.109,443.639
26.209,443.174
26.310,437.216
26.410,443.584
26.510,440.495
26.611,441.606
26.711,443.908
26.811,439.621
26.911,440.661
27.012,440.468
27.112,442.608
27.212,442.104
27.312,443.533
27.413,439.119
27.513,442.189
27.613,439.566
27.713,429.241
27.814,407.876
27.914,408.305
28.014,407.231
28.114,408.990
28.215,406.668
28.315,408.935
28.415,408.992
28.515,410.406
28.616,408.316
28.716,409.584
28.816,409.447
28.916,408.314
29.017,409.445
29.117,407.649
29.217,406.348
29.317,411.593
29.418,408.425
29.518,407.251
29.618,411.204
29.719,407.332
