0,4104039.62397836,1956116.60325445
4.77135120417821e-06,4278950.5882161,1970970.47053259
1.47378553376391e-05,4618134.32172329,2000090.38836587
2.47043594711e-05,4924630.49809252,2026995.53948996
3.46708636045609e-05,5201619.04139622,2052026.43015931
4.46373677380218e-05,5451966.91309843,2075446.22065376
5.69480356119404e-05,5728304.37462758,2102444.54352295
6.9258703485859e-05,5972253.64342985,2127582.50291706
8.15693713597776e-05,6187643.43696831,2151071.32403802
9.38800392336962e-05,6377844.97587295,2173067.77878114
0.000109162803471616,6583419.2906786,2198470.70040826
0.000124445567709536,6759642.30416321,2221930.02319496
0.000139728331947457,6910737.98956631,2243579.14263073
0.000155011096185377,7040316.43381479,2263529.33567287
0.000174382670984738,7178500.04703437,2286528.05340058
0.000193754245784099,7292285.3231947,2307143.76809996
0.000213125820583461,7386012.05256361,2325552.91417803
0.000237008309497515,7479249.17133177,2345470.94764714
0.00026089079841157,7552707.24703197,2362618.95458722
0.000284773287325624,7610611.51802322,2377302.71758533
0.000315382263260126,7667377.71234825,2392991.33338822
0.000345991239194628,7709260.37839464,2405678.72067506
0.000383572178962588,7746077.72010997,2417899.67172023
0.000421153118730547,7771457.82185015,2427159.96661619
0.000469366223668848,7792929.18504168,2435768.01146328
0.00051757932860715,7806270.80109452,2441676.21141495
0.000581226252968362,7816563.32322455,2446700.04698023
0.000644873177329574,7822059.35168084,2449678.02579694
0.000734033343199106,7825798.49281564,2451916.46137643
0.000845899636525602,7827584.05893984,2453118.95642244
0.000957765929852098,7828163.51811602,2453558.51473057
0.00106963222317859,7828353.53929513,2453715.43656368
0.00120609827908425,7828424.1651813,2453776.53278137
0.00134256433498991,7828441.88915457,2453791.17473301
0.00147903039089557,7828446.40504512,2453793.1650088
0.00161549644680123,7828447.58208612,2453791.75786525
0.00175196250270689,7828447.90774837,2453789.44611394
0.00192311471480977,7828448.03246035,2453786.23547881
0.00209426692691264,7828448.08558183,2453782.94473706
0.00226541913901551,7828448.12691112,2453779.64040129
0.00243657135111838,7828448.16628728,2453776.3337654
0.00265125325041936,7828448.21526077,2453772.18564461
0.00286593514972035,7828448.26416745,2453768.03744395
0.00308061704902133,7828448.31306903,2453763.88923702
0.00334615009896825,7828448.37355331,2453758.75845432
0.00361168314891517,7828448.43403755,2453753.62767157
0.00387721619886209,7828448.4945218,2453748.49688882
0.00422268226206953,7828448.57321352,2453741.82159428
0.00456814832527697,7828448.65190525,2453735.14629974
0.00500121438414905,7828448.75055087,2453726.77834757
0.00543428044302112,7828448.8491965,2453718.41039539
0.00600974047058641,7828448.98027722,2453707.29102481
0.00658520049815169,7828449.11135795,2453696.17165424
0.00742371274470869,7828449.30235782,2453679.96943696
0.00850951515825968,7828449.5496865,2453658.98893644
0.0100428955216585,7828449.89896639,2453629.36007662
0.0125161034048226,7828450.46232418,2453581.57132737
0.01779030373922,7828451.6637039,2453479.66018638
0.044161305411207,7828457.67060254,2452970.10448145
0.0808247350699156,7828466.02195409,2452261.67254635
0.117488164728624,7828456.82120913,2453180.55803504
0.154151594387333,7828433.13321974,2455931.65167293
0.190815024046041,7828409.93514054,2458683.99733211
0.22747845370475,7828431.9093129,2455505.36407543
0.264141883363459,7828471.34414891,2450344.22232545
0.310764220688558,7828512.19448547,2445451.3793513
0.357386558013658,7828551.13807882,2446351.83961323
0.413541045951477,7828559.82928419,2449711.09548849
0.469695533889296,7828480.18293946,2460485.40738199
0.525850021827114,7828444.2298158,2463097.36663116
0.568306911301222,7828437.99751439,2457675.62104095
0.610763800775329,7828431.36656685,2454180.99863248
0.653220690249436,7828407.41232712,2456258.06590977
0.716752593331849,7828397.25477651,2456766.07744591
0.780284496414263,7828439.76164671,2449853.14706454
0.869569138813949,7828558.99420723,2443130.26612574
0.958853781213636,7828661.11469952,2443588.27999237
1.04813842361332,7828620.52072627,2456090.82624386
1.09780298252635,7828538.69454062,2467224.56816707
1.11670556105035,7828566.30230701,2463175.40099413
1.13560813957436,7828595.94792767,2457968.67481175
1.16562589357574,7828643.85385955,2449707.89850907
1.2780885703481,7828702.74785797,2450070.16118173
1.33500476563805,7828732.30570459,2451098.60643654
1.39192096092799,7828771.80606737,2448211.40479443
1.44883715621794,7828842.88429689,2445116.74822373
1.57631877967647,7829003.52355807,2443101.18298738
1.6577762311564,7828947.85511957,2456307.33163228
1.73923368263633,7828925.05506437,2458315.98516385
1.79634179881401,7828971.51973005,2447328.91448003
1.83873371127917,7828947.33261793,2451398.46490209
1.86852949439731,7828928.36255418,2455094.60492708
1.92111146483439,7828925.2238985,2457169.22294497
1.97369343527148,7828945.59740613,2452422.31768725
2.02627540570856,7828994.31634493,2447579.3503755
2.10671362180312,7829094.553576,2442329.86733018
2.13749491411772,7829050.89173032,2450010.90150159
2.16827620643231,7829007.19806691,2457700.66171518
2.26678640298644,7829058.01446347,2449968.68343433
2.33041349300064,7829133.94492155,2442691.69905317
2.39404058301484,7829206.3177848,2443924.51036928
2.45766767302904,7829118.39865421,2457388.45682749
2.5024257973365,7829051.54912512,2466871.19744992
2.52982189416943,7829055.88961046,2463007.45741711
2.55721799100236,7829057.93450229,2459115.97401845
2.6369700043372,7829022.19419124,2456310.5028688
2.696584764538,7828964.44754807,2461650.34744731
2.71759941507474,7829036.85387515,2454467.35916043
2.73861406561147,7829121.12630976,2445448.30468341
2.76768289615599,7829238.51902347,2432981.4293287
2.79964323760366,7829367.58601255,2419274.79982349
2.8104446616858,7829352.66955724,2423364.27630351
2.82124608576794,7829344.25910382,2427848.77164532
2.84175225026886,7829327.52082979,2436359.76510659
2.88952343124331,7829288.08441574,2456180.48384069
2.92160551173042,7829321.86844801,2456048.25685533
2.95368759221754,7829373.85566519,2449265.82367672
2.98576967270466,7829427.11339394,2442497.71955402
3.06086196380574,7829548.4437298,2439542.49273444
3.10619237866724,7829588.68374359,2442335.36863845
3.13739788074316,7829472.59546535,2456249.58438341
3.16860338281907,7829358.46988443,2470187.67752883
3.26646201637266,7829288.62387236,2460835.67691026
3.33514545740212,7829417.33938331,2440878.35459448
3.38417510980127,7829576.29257657,2429616.25704843
3.43320476220042,7829610.76238117,2436019.02765702
3.48223441459957,7829595.17517519,2450953.3899669
3.53126406699872,7829576.5036602,2456837.11795996
3.61359215322777,7829549.75174905,2456555.18956684
3.69592023945683,7829598.00952452,2448990.25124432
3.74835175028723,7829789.74863723,2434912.84141747
3.80078326111763,7829991.74459966,2420382.64217035
3.8209342133281,7830026.75109658,2423710.71690547
3.84108516553857,7830065.77975332,2427083.62393257
3.8937592278577,7830167.53858848,2435901.90490454
4.04731303103955,7830030.98709421,2465807.27796663
4.2008668342214,7830002.49587371,2442588.5652618
4.23005033200009,7830121.39383393,2435247.83652966
4.25923382977878,7830243.00415829,2427934.07385335
4.29383841113875,7830387.1753516,2419262.91733546
4.31609755174146,7830378.24680834,2425665.39270648
4.33835669234417,7830341.81361985,2436795.39894718
4.36061583294689,7830304.08729745,2447910.39988667
4.40705596708199,7830263.13403101,2465301.10250532
4.42542325191836,7830301.84705676,2459150.5291842
4.44379053675474,7830343.11381659,2453001.42402049
4.49524134122921,7830458.91798319,2435775.09004263
4.51615553172134,7830444.66597167,2438796.1533212
4.53706972221347,7830421.22792318,2444876.06845683
