time_s,power_W
0.100,205.053
0.201,206.734
0.301,202.333
0.402,202.617
0.502,203.177
0.603,201.177
0.703,207.114
0.804,202.857
0.905,207.159
1.006,205.205
1.106,225.524
1.206,331.660
1.307,329.797
1.408,329.028
1.509,331.081
1.610,328.262
1.710,332.204
1.811,310.072
1.911,271.007
2.012,290.533
2.112,291.656
2.212,314.964
2.312,321.390
2.413,323.323
2.514,319.981
2.614,323.664
2.715,322.796
2.815,321.898
2.915,322.783
3.016,323.407
3.116,322.813
3.217,326.257
3.317,321.712
3.418,325.544
3.518,327.955
3.618,324.558
3.718,323.573
3.819,331.567
3.919,324.205
4.020,326.170
4.120,325.136
4.220,331.947
4.321,325.502
4.421,330.910
4.521,335.378
4.622,334.250
4.722,336.963
4.822,337.324
4.923,338.403
5.023,338.999
5.123,312.037
5.223,347.424
5.324,415.431
5.424,390.493
5.524,353.945
5.625,348.412
5.725,340.658
5.825,406.664
5.926,424.948
6.026,351.521
6.126,403.974
6.227,442.297
6.327,447.286
6.428,439.833
6.529,438.646
6.629,438.811
6.729,445.887
6.830,443.842
6.930,442.193
7.030,428.233
7.131,425.121
7.231,400.871
7.332,413.546
7.432,406.678
7.532,410.211
7.633,408.716
7.733,408.527
7.833,406.655
7.934,407.978
8.035,411.345
8.135,406.767
8.236,411.984
8.336,410.257
8.437,412.877
8.538,410.486
8.639,407.942
8.739,406.163
8.840,409.944
8.941,408.220
9.041,406.991
9.142,408.830
9.242,408.489
9.343,408.074
9.444,408.372
9.544,410.311
9.645,410.044
9.745,410.498
9.846,407.937
9.947,410.402
10.047,407.664
10.148,407.005
10.249,410.532
10.349,406.990
10.450,408.678
10.550,407.914
10.651,404.361
10.751,407.047
10.851,418.338
10.952,408.259
11.053,409.057
11.153,406.842
11.254,410.668
11.355,408.428
11.455,409.256
11.556,408.277
11.656,404.145
11.757,404.031
11.857,416.213
11.958,410.099
12.058,411.604
12.159,404.692
12.259,411.019
12.360,406.757
12.461,409.501
12.561,408.503
12.662,409.317
12.763,404.610
12.863,405.326
12.963,416.908
13.064,411.038
13.165,407.041
13.265,410.243
13.366,408.774
13.467,409.335
13.568,409.205
13.668,406.000
13.769,410.699
13.870,400.155
13.970,406.096
14.071,419.242
14.172,409.925
14.272,408.125
14.373,407.676
14.473,409.426
14.574,409.667
14.674,408.821
14.775,407.384
14.876,405.947
14.976,408.428
15.077,411.700
15.177,410.850
15.278,405.696
15.378,408.836
15.479,411.546
15.579,405.463
